焚き火,たきび,open-air fire (e.g. for garden refuse); bonfire / open fire (e.g. in a kitchen)
偏,へん,left-hand radical of a character
歩,ふ,pawn
あっけない,呆気ない,unsatisfying; disappointing; abrupt; not enough; too quick; too short; over too soon
呆然,ぼうぜん,dumbfounded; overcome with surprise; in blank amazement; in a daze
放り込む,ほうりこむ,to throw into; to toss into
放り出す,ほうりだす,to throw out / to drop; to toss; to dump / to abandon; to neglect; to leave behind; to give up / to dismiss; to fire; to expel
しもべ,僕,servant; manservant; menial
埋め込む,うめこむ,to bury; to embed; to implant
末,うら,top end; tip
万,ばん,many; all
目論見,もくろみ,plan; scheme; plot; design; project; intention; aim
役,えき,war; campaign; battle / unpaid work (ritsuryo system); forced labor
優,やさ,gentle; affectionate
溜まり,たまり,"pile; pool; collection / gathering spot / waiting place for a wrestler beside the ring / liquid runoff from miso preparation / tamari; variety of rich soy sauce (used for sashimi, etc.)"
輪,りん,counter for wheels and flowers
とっさ,咄嗟,moment; instant
あざ笑う,あざわらう,to laugh at; to ridicule; to mock; to make fun of; to sneer at
し尿,しにょう,excreta; raw sewage; human waste; night soil
つねる,抓る,to pinch
こじれる,拗れる,to get complicated; to grow worse; to turn sour
毟る,むしる,to pluck; to pick; to tear
洒落,しゃらく,free and easy; open-hearted; relaxed; not fussy; frank
涸れる,かれる,"to dry up (spring, pond, etc.); to run out"
煌々,こうこう,brilliant; bright; dazzling
きしむ,軋む,to jar; to creak; to grate
辟易,へきえき,to be stumped; to be nonplussed; to be disconcerted; to dumbfounded / to be fed up with; to be tired of; to find unable to bear / to wince; to shrink back; to cringe
霰,あられ,"hail (esp. hailballs under 5 mm); graupel / dicing; small cubes / roasted mochi pieces (usu. flavoured with soy sauce, etc.)"
悪日,あくにち,unlucky day
乾,けん,"qian (one of the trigrams of the I Ching: heaven, northwest)"
敵,かたき,rival; opponent; adversary; competitor; enemy (esp. one with which there is longstanding enmity); foe / revenge / spouse
旧事,きゅうじ,past events; bygones
金蔵,かねぐら,treasure house; treasury / financial supporter; patron; financier; backer
次,じ,next / hypo- (i.e. containing an element with low valence) / order; sequence; time; times
できもの,出来物,tumour; tumor; growth; boil; ulcer; abscess; rash; pimple
瞬き,まばたき,blink (of eyes); wink / twinkling (of stars); flicker (of light); blink (of light)
上手,うわて,upper part / upper stream; upper course of a river / right side of the stage (audience's or camera's POV); stage left (actor's POV) / skillful (only in comparisons); dexterity (only in comparisons) / over-arm grip on opponent's belt
丈夫,じょうふ,hero; manly person; warrior
すすぐ,濯ぐ,to rinse; to wash out / to have one's revenge; to wipe out a disgrace
等,とう,class; order; rank / et cetera; etc.; and the like / equal; iso-
ぶち,斑,spots; speckles; mottles
奉る,たてまつる,to offer; to present / to set someone up in a high position; to revere at a distance / to do respectfully
夜中,やちゅう,during the night; at night
倅,せがれ,son / punk; brat / penis
吝嗇,りんしょく,stinginess; miser; miserliness; selfishness
いやいや,嫌々,unwillingly; grudgingly; reluctantly / shaking head in refusal (to children) / no!; no no!; not at all
虚ろ,うつろ,"cavity; hollow; void / hollow (voice, smile, etc.); blank (eyes, look, etc.); vacant (expression, stare, etc.); empty (words, heart, etc.)"
主なる,おもなる,main; principal; important
箇条書き,かじょうがき,itemized form; itemised form; itemization; itemisation
来る,きたる,next (e.g. "next April"); forthcoming; coming / to come; to arrive; to be due to
些事,さじ,something small; something petty; trifle
さらう,攫う,to carry off; to run away with; to sweep away; to snatch; to kidnap; to abduct / to take entirely for oneself; to monopolize
しきたり,仕来り,custom; convention; tradition; mores; conventional practice
仕舞い,しまい,end; close; finish; termination / noh dance in plain clothes
擦れる,すれる,to rub; to chafe / to wear out; to become worn / to lose one's innocence; to become sly
たぐい,類い,kind; sort; type / equal; match; peer
丁々,ちょうちょう,clashing of swords; felling of trees; ringing of an ax
取り替え,とりかえ,swap; exchange
とろける,蕩ける,to melt (to a liquid) / to be enchanted with; to be charmed; to be bewitched
不憫,ふびん,poor; pitiful; piteous; pitiable
へりくだる,謙る,to deprecate oneself and praise the listener; to abase oneself
間々,まま,occasionally; now and then; sometimes
よって,因って,therefore; consequently; accordingly; because of
艶,えん,charming; fascinating; voluptuous
かする,掠る,to graze (e.g. bullet); to scratch; to touch lightly / to take a percentage; to exploit; to squeeze
対辺,たいへん,opposite side
戸,こ,"counter for houses, households, apartments, etc."
空き間,あきま,vacancy; room for rent or lease
金棒,かなぼう,metal rod; metal bar; iron rod; crowbar / iron club; iron staff with rings on top (traditionally used by night watchmen)
捕吏,ほり,constable; policeman
土産,どさん,product of the land / present; souvenir
一見,いちげん,"first visit to inn, restaurant, etc. without an introduction"
宝器,ほうき,treasured article or vessel; outstanding individual
つり革,つりかわ,strap (to hang onto)
鉄片,てっぺん,iron scraps
豪儀,ごうぎ,great; grand / obstinate; stubborn
嘆,たん,sigh / grief; lamentation
玉,ぎょく,"precious stone (esp. jade) / egg (sometimes esp. as a sushi topping) / stock or security being traded; product being bought or sold / position (in finance, the amount of a security either owned or owed by an investor or dealer) / geisha / time charge for a geisha / king (of the junior player)"
館,かん,house; hall; building
魂,こん,Yang energy; spirit
頃,けい,qing (Chinese unit of land area equal to 100 mu)
基,もとい,basis; foundation / cause
箇,か,counter for the ichi-ni-san counting system (usu. directly preceding the item being counted); a noun read using its on-yomi
校,こう,"school / proof (of a book, document, etc.); counter for proofs"
甲,きのえ,first sign of the Chinese calendar
秭,し,10^24; septillion
とばり,帳,curtain; hanging; bunting
ごと,共,including...; with ...; inclusive of; ...and all
長,おさ,head; chief; leader; elder / the greatest of all; the most excellent
例,ためし,precedent; example
華奢,かしゃ,lavish; luxurious; showy; gaudy
ことによると,事によると,possibly; maybe; perhaps
地方,じかた,person in charge of music (in a Japanese dance performance) / person singing ballads (in noh) / coast (esp. as seen from the water); shore / the country; countryside; the provinces; rural area
含嗽,がんそう,gargling; rinsing one's mouth
一目,いちもく,look; glance / stone (in the game of go)
予言,かねごと,promise; prediction
大事,おおごと,serious matter; major incident; matter of grave concern; crisis
流行り,はやり,fashion; fad; vogue; craze / prevalence (e.g. of a disease)
懸賞,けんしょう,offering a prize; prize competition; prize; reward
権,けん,right (to do something) / authority; power
見せびらかす,みせびらかす,to show off; to flaunt
見苦しい,みぐるしい,unsightly; ugly; unseemly; indecent; deplorable; disgraceful; shameful
見合い,みあい,formal marriage interview; marriage meeting
見合わせる,みあわせる,to exchange glances; to look at each other / to postpone; to put off; to withhold; to abandon / to contrast; to compare
見晴らし,みはらし,view; prospect; outlook / viewing platform
見渡す,みわたす,to look out over; to survey (scene); to take an extensive view of
見落とす,みおとす,to overlook; to fail to notice; to miss (seeing)
軒並み,のきなみ,row of houses / every house; each house; every door / all; totally; altogether; across the board
元来,がんらい,originally; essentially; naturally; by nature; really; actually / in the first place; to begin with
原っぱ,はらっぱ,open field; empty lot; plain
原書,げんしょ,original document (not a copy or adaptation); book in its original language (esp. a European language)
厳か,おごそか,"solemn (ceremony, atmosphere, etc.); austere; grave; majestic; dignified; stately; impressive"
減点,げんてん,subtract; give a demerit
玄人,くろうと,expert; professional; master; connoisseur / woman in the nightlife business; demimondaine; geisha and prostitutes
現像,げんぞう,developing (film)
古,いにしえ,antiquity; ancient times
固体,こたい,solid (body); solid matter; solid-state
戸締まり,とじまり,locking up (doors and windows); fastening the doors
股,また,"crotch; crutch; groin; thigh / fork (in a tree, road, river, etc.); tines (of a fork)"
誇る,ほこる,to boast of; to be proud of
誇張,こちょう,exaggeration
顧みる,かえりみる,to look back on (the past); to reflect on; to reminisce about / to look behind (at); to turn round (and look); to look over one's shoulder / to consider; to concern oneself about; to take notice of; to pay attention to; to take into consideration
後回し,あとまわし,putting off; postponing
後悔,こうかい,regret; repentance; remorse
悟る,さとる,to perceive; to sense; to discern / to understand; to comprehend; to realize / to attain enlightenment
語源,ごげん,word root; word derivation; etymology
語彙,ごい,vocabulary; lexicon; lexis; terminology
誤る,あやまる,to make a mistake; to err / to mislead; to misguide
誤差,ごさ,measurement error; calculation error
交わる,まじわる,to cross; to intersect; to join; to meet / to associate with; to mingle with; to consort with / to have a sexual relationship; to copulate
